nome,fonte,unidade,tipo_unidade,codigo_estado,estado,codigo_municipio,municipio,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145059,Nova Porteirinha,,,,,,,,,,,,,,,,,,,,,,,,8666,124855,137231,126392,46890,312974,72715,109722,112591,163581,264841,151649,161867,173053,202542,219633,231595,134397,405023,439512,227779,912873,706676,683300,561120,710908,721702
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145109,Nova Resende,,,,,,,,,,,,,,,,,0,0,10,277,5574,8767,,19498,57204,24992,73054,99889,89149,90627,165364,182731,177468,176341,334874,217198,329656,227223,287479,266340,301464,296818,330607,384297,330989,337712,293438,585485,876673,137993
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145208,Nova Serrana,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,36878,250,71790,67943,95041,157892,124623,187492,185146,240476,,448871,492765,492373,995220,601800,426640,303443,371593,965394,1095483,1869989,1022593,1407622,2294374,3567347
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145307,Novo Cruzeiro,,,,,,,,,,,,,,,,,0,2,26,801,20810,116894,,71127,301326,542398,172391,342419,434374,394048,271521,256053,237537,420221,447263,879175,918988,857997,1019841,1121807,1107528,1506036,1358471,854238,786524,1371813,1503242,1815559,2963955,1939112
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145356,Novo Oriente de Minas,,,,,,,,,,,,,,,,,,,,,,,,15140,24977,16546,38301,49288,133297,93795,81349,114967,133104,185025,280485,147328,177340,379801,140692,207141,374364,189295,104925,196531,198623,264121,251201,436440,631845,1344736
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145372,Novorizonte,,,,,,,,,,,,,,,,,,,,,,,,4931,,,19477,34661,113678,47105,61804,74101,109459,183110,157896,212900,146024,622179,123242,284016,239212,243827,378323,281189,264504,307983,940300,476589,637439,484842
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145406,Olaria,,,,,,,,,,,,,,,,,0,1,14,3089,3656,7674,,10994,11425,12456,11463,77391,112301,56142,70872,59746,140352,112038,126019,126667,194631,181138,320341,249720,210303,285049,270169,327400,918805,484648,408105,508088,635778,1023718
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145455,Olhos-d'Água,,,,,,,,,,,,,,,,,,,,,,,,29611,43939,54438,85607,105044,125862,72519,105543,151212,215199,222488,312107,244683,497893,422581,437351,486214,567726,696826,500695,461918,710297,952052,1264946,2159869,2339596,2080940
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145505,Olímpio Noronha,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,,63994,55000,0,69800,0,0,68000,277023,111842,16400,13779,17176,229540,11981,3834,4153,6364,220610,66480,200632,230284,304300
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145604,Oliveira,,,,,,,,,,,,,,,,,0,0,2,4675,1483,2993,,77834,119570,81470,62233,66280,272854,225331,103784,103027,405839,451078,246278,303083,823944,1440162,1283858,1341555,1460816,877848,959757,930615,1093765,1623624,2002697,2483699,3375758,5200327
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145703,Oliveira Fortes,,,,,,,,,,,,,,,,,0,1,8,149,2637,29004,,10829,49161,14285,38648,54439,63937,75836,,129720,109059,111426,120262,128792,159880,141673,185207,,165528,126979,204599,353335,206156,376467,564533,532572,965837,1495559
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145802,Onça de Pitangui,,,,,,,,,,,,,,,,,1,3,2,160,5351,5786,,15813,13904,14300,8636,12894,25317,17669,20899,61863,122188,60927,127111,241150,74622,57978,55072,53983,,89367,115988,112691,188962,125712,165107,229250,266840,253122
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145851,Oratórios,,,,,,,,,,,,,,,,,,,,,,,,29345,48823,81309,64160,122488,146225,58977,126795,310352,333585,255890,,298243,329992,406129,582708,,,209638,303012,427154,742924,1048782,1306808,2083032,1633994,1691365
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145877,Orizânia,,,,,,,,,,,,,,,,,,,,,,,,490,1210,0,4260,1594,5744,44421,8086,25146,121563,30248,52990,43649,78334,60260,,119899,110138,118203,139313,126926,119734,133884,133843,136359,179293,609557
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3145901,Ouro Branco,,,,,,,,,,,,,,,,,4,12,74,3099,659531,264110,,28399,32740,17089,0,78926,214074,282631,365490,128977,1099781,879297,1324128,791052,654719,528118,1236369,499883,988238,1227453,965340,1089579,1228327,1170299,1332760,1746432,2435438,3990414
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146008,Ouro Fino,,,,,,,,,,,,,,,,,0,1,9,554,23640,54803,,62566,29610,53357,74405,52168,,,72721,119038,323961,507261,456162,526004,471408,434383,417455,365085,531611,402079,465378,686750,531035,546577,628601,1873388,2169971,3552786
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146107,Ouro Preto,,,,,,,,,,,,,,,,,6,33,615,9857,446091,355037,,345020,296286,616840,831799,879288,2097276,2516110,1328038,5313395,1555146,1723986,1721786,2364944,3172286,3922763,6522879,3833373,4793476,3230173,3032985,2660244,3005284,3819126,4569648,4030213,9950283,11678251
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146206,Ouro Verde de Minas,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,24658,54402,91017,24303,28152,26433,19037,19365,31604,40206,74440,140828,90561,206261,299046,459105,490838,525210,311639,321241,364192,262096,464552,651711,560413,690638,1202587
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146255,Padre Carvalho,,,,,,,,,,,,,,,,,,,,,,,,6435,10287,10283,11406,16667,21484,25011,26685,35201,38280,30986,45231,61088,61443,72545,83863,120056,200243,222086,230941,313925,711657,234129,242353,296497,298476,324559
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146305,Padre Paraíso,,,,,,,,,,,,,,,,,0,3,19,173,0,36328,,37031,160222,109638,110097,211379,255479,111447,31192,,571017,279788,590389,132745,503390,610103,159180,44076,82184,190662,108111,135034,100016,399461,205017,91521,690488,2615068
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146404,Paineiras,,,,,,,,,,,,,,,,,0,1,10,168,4954,14050,,,10298,13138,31323,41625,112821,79212,19932,,,,45123,40516,20804,38417,52380,67365,339156,96461,257814,221140,391276,392315,335256,111253,326079,517693
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146503,Pains,,,,,,,,,,,,,,,,,0,4,9,355,7565,28438,,3944,7179,31748,15498,11200,13385,8842,3490,101766,87142,504486,479477,500812,528527,674063,696345,849754,1021815,1021815,867439,888917,1540495,959675,2035101,2307988,4251491,3665398
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146552,Pai Pedro,,,,,,,,,,,,,,,,,,,,,,,,16426,33565,26207,18775,148546,323014,192244,322660,221034,269542,314722,276228,,525182,539239,314106,69932,102682,138342,145357,141170,89719,181219,120225,181061,267210,161474
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146602,Paiva,,,,,,,,,,,,,,,,,1,3,40,1112,37816,96034,,103357,113702,79690,112836,110390,111101,149018,130606,205786,319714,353889,381076,375653,345042,417611,723910,555209,,686931,768504,721002,547199,871351,383257,580564,1212234,1891663
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146701,Palma,,,,,,,,,,,,,,,,,0,5,54,688,0,13767,,20843,29870,21530,24735,24291,24014,14367,30831,78021,97829,150883,,134127,70005,257515,317307,330543,597124,208308,374803,491712,382108,644044,470680,489793,492936,1003895
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146750,Palmópolis,,,,,,,,,,,,,,,,,,,,0,42,0,,16418,31000,0,8700,3115,665,16906,3983,23081,23081,21860,,49780,70741,24719,50141,90122,142977,150217,154603,149950,194071,196052,211864,239946,143582,239697
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3146909,Papagaios,,,,,,,,,,,,,,,,,0,0,0,0,1428,2279,,0,0,0,6,442,0,0,769,12502,278701,131701,707895,295828,673490,496949,402697,137128,547703,184135,158544,636490,636615,411940,115002,134763,197118,235478
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147006,Paracatu,,,,,,,,,,,,,,,,,1,15,124,9526,303992,379413,,385583,479042,449540,587721,520792,909673,1203226,47877,1320127,1878484,2463270,3682349,3419677,5478579,6542109,8490296,9933673,5026044,4995467,4506880,4905917,4326222,4941852,8252612,8833586,11053379,13007371
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147105,Pará de Minas,,,,,,,,,,,,,,,,,2,8,74,2447,34651,114597,,517255,238445,171094,166682,148334,206464,229312,209081,208417,271457,225094,264111,213091,227742,286671,267010,183531,259691,966157,333453,256181,460941,890634,1044635,654660,1737172,3700476
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147204,Paraguaçu,,,,,,,,,,,,,,,,,1,6,55,959,0,96019,,82750,76244,70277,86712,103742,337012,229979,352133,262817,195081,241441,575964,208618,225551,267140,236262,218339,554407,525973,604800,748051,710212,679005,701591,745042,1404083,1436179
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147303,Paraisópolis,,,,,,,,,,,,,,,,,1,3,36,1549,19393,33745,,44044,47320,57943,101534,77654,132958,183471,121527,163231,221514,244591,250253,185323,218689,241771,836872,497858,439128,419713,400992,337085,291203,371009,1271345,1817106,1106316,983727
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147402,Paraopeba,,,,,,,,,,,,,,,,,0,2,37,676,13904,19768,,486439,133273,69774,82172,54353,83641,185163,117670,159123,853920,200924,313170,318065,487901,467908,630574,436516,479667,416530,679594,531097,577947,727376,805255,1098867,1093404,1033350
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147501,Passabém,,,,,,,,,,,,,,,,,0,0,0,0,0,15028,,226,1650,1500,7200,893,82837,18214,21388,29767,43400,54610,146722,22849,29244,30519,51498,39020,43133,37737,35705,61437,81866,288303,76397,91451,301349,498765
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147600,Passa Quatro,,,,,,,,,,,,,,,,,,0,0,0,0,15157,,4320,39667,6598,37587,78579,82127,71683,74795,70295,93205,118792,310752,203531,167898,224159,289262,239513,327740,353013,273175,164540,159763,360845,458002,1508515,848069,1360457
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147709,Passa Tempo,,,,,,,,,,,,,,,,,0,1,13,2,2121,1038,,270,16922,17585,17105,39193,58811,219753,88831,58858,40964,50090,62239,58970,68004,85142,207127,98386,91372,87318,92328,100350,98031,193713,132799,144367,131148,131122
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147808,Passa Vinte,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,2752,33632,22287,16358,17891,55075,92365,94214,32306,34140,54370,83278,66898,192827,98591,,,308543,241518,374804,297529,499420,588693,515052,938015,1059806,1345487
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147907,Passos,,,,,,,,,,,,,,,,,13,25,204,5352,176717,851298,,958221,731708,695251,828842,800825,1197621,1345278,176775,190193,541802,197356,461048,360097,268901,320455,172433,94199,226955,382187,198873,117910,2386606,2913379,2340693,3549280,3458083,6670887
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3147956,Patis,,,,,,,,,,,,,,,,,,,,,,,,13478,22483,42940,161700,69276,117182,23824,105293,113036,38628,39710,43938,45169,33647,43298,42372,53956,232043,117563,281689,297935,365301,699769,568965,526333,662341,669002
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148004,Patos de Minas,,,,,,,,,,,,,,,,,10,68,370,6653,189015,545105,,718952,739286,631936,12964852,685887,1174026,1870568,2736670,1523903,4238823,6016147,2197389,1807965,1506100,1783425,2835503,1866288,2380305,4461230,3501779,3466262,3905766,3935346,4043227,3748033,6942693,8128832
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148103,Patrocínio,,,,,,,,,,,,,,,,,0,9,64,1029,153669,263036,,213450,383332,334312,177895,159356,538223,527570,2778400,6138651,2077802,757324,1343163,456040,2214866,3098314,4583116,3231096,5513680,2208500,2085075,1490637,4068545,2078029,2538091,3627283,6090529,6273903
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148202,Patrocínio do Muriaé,,,,,,,,,,,,,,,,,1,1,,378,0,98820,,62787,29577,45081,29174,75243,137873,135779,,151160,171590,172843,412186,222913,286611,400749,425417,520319,285633,563910,700907,381390,380579,32906,34647,46293,704124,150574
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148301,Paula Cândido,,,,,,,,,,,,,,,,,1,1,40,1318,40824,67705,,103129,188108,69896,143930,91613,193267,112195,137806,60476,69577,72208,115723,92184,82673,547286,357154,272918,947333,990356,865784,988110,1443540,1086270,1582882,1545603,1787071,2019476
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148400,Paulistas,,,,,,,,,,,,,,,,,0,1,3,168,2702,2791,,21764,28090,,17049,15980,41702,3445,23670,24452,37982,51662,41392,27645,65897,118545,,130284,85367,95774,78223,97677,341277,216604,262751,321741,394641,376219
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148509,Pavão,,,,,,,,,,,,,,,,,0,0,3,0,53836,55320,,44611,150705,87713,307133,147785,244776,184927,425669,223884,290448,211431,385037,190888,76175,568935,97846,681454,166063,64071,67564,64000,199295,373049,224961,502107,930652,1702679
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148608,Peçanha,,,,,,,,,,,,,,,,,4,17,42,738,31506,78085,,117582,160250,154837,180677,204389,167138,196317,183999,238923,287545,,478714,457430,704098,932917,490732,917715,481313,677770,491776,490779,914154,580128,215798,329442,2176159,1557749
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,31,Minas Gerais,3148707,Pedra Azul,,,,,,,,,,,,,,,,,0,5,23,2063,38282,132070,,99489,115717,165972,182868,178677,215952,273007,470429,209928,254032,418722,457984,363964,384832,430867,374226,862857,1387638,1689823,1460561,1471840,1345094,1382233,2177384,2291467,3412961,3900761
