nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2601,Sertão Pernambucano,510343,456096,475988,457312,472163,494666,503881,570685,521089,475099,498510,528116,588741,583495,590359,611251,602391,601312,543758,345402,408963,444575,451936,456493,405426,390001,555129,582351,609020,592301,634039,673523,723054,763983,829854,761548,824822,913155,756799,710507,706952,859077,910461,945942,994445,1125962,1154109,1211314,1227129,1244626
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2801,Sertão Sergipano,5760,5333,5627,5895,5648,5750,9319,10738,8411,9210,9999,12640,13714,13666,12077,9505,8590,7495,6852,5970,5450,2300,2071,2080,2010,2493,6283,6635,7142,7528,8417,9485,10830,6812,7038,7848,8311,7842,7782,7390,8265,8765,10802,10732,8564,8972,9357,9228,9537,10300
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2304,Sertões Cearenses,233875,242658,242284,247114,258314,265112,270759,298777,315145,229029,281923,318526,353225,338820,343828,353753,347444,349117,337791,295017,318181,332181,320267,322329,297764,313677,314401,325047,334519,345058,354303,361111,367214,368923,373198,371747,370512,378091,368465,367743,387213,391822,406385,375979,403142,416473,436001,432048,448373,458502
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5105,Sudeste Mato-grossense,5093,3054,3198,3121,2963,3453,3703,1664,1744,2363,2486,1578,1658,1734,1824,6051,6652,4877,5140,5399,5558,6085,3100,3168,3396,3565,3854,3918,3929,3941,3951,3735,3517,3032,2876,2904,3364,3319,3112,2451,2745,2997,3019,2920,3068,3112,3437,3731,3328,2463
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1506,Sudeste Paraense,4708,2387,2430,3354,3389,3415,3544,4593,5394,21280,21220,19879,20774,20447,24544,27800,28112,27266,27277,32884,34079,37061,17640,23075,23189,25971,31340,32536,34511,28692,32327,33999,34856,37085,35838,37419,32925,31707,22700,20303,23021,24617,24177,25996,25392,26461,38488,23540,22013,20903
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4109,Sudeste Paranaense,60091,30800,29795,29524,31454,33696,33099,32513,33075,34093,34945,35882,34605,32424,33736,33515,33093,34521,34399,31193,28406,22689,14403,13390,13259,14660,14273,15511,16326,15758,16695,15070,15084,18846,20828,22222,22565,22717,22558,22404,22580,22797,21572,16939,17756,16332,14463,14240,12424,9153
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2204,Sudeste Piauiense,350758,393079,393996,405855,422145,435021,452162,471688,485895,349050,358680,369845,387997,405840,425870,446206,464686,485155,441876,368467,377868,382636,392806,383833,377016,369532,362285,356102,351998,345631,339183,332965,328133,322078,318985,333682,332066,330037,301626,290877,287743,278756,278096,542928,548260,560252,571575,582334,592676,605765
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4307,Sudeste Rio-grandense,20179,14264,16564,16304,16219,16795,18027,19101,19817,20403,20659,20750,21549,19437,20318,22915,24822,22425,26470,27956,31539,32116,18088,17525,18260,18886,18434,16910,16765,17288,17554,17632,17606,17813,19484,21851,22424,20435,22869,23858,25562,23802,23272,22714,20757,19365,18545,18964,19675,20111
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1302,Sudoeste Amazonense,754,105,109,109,113,118,127,134,132,260,262,273,286,677,759,786,852,952,1183,1258,1385,1468,427,412,435,450,464,478,496,511,523,625,673,849,1308,1339,1390,1761,2162,2065,2053,1773,1507,1150,1219,1579,2023,1414,1563,1572
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5103,Sudoeste Mato-grossense,527,550,670,979,1060,1208,1341,1416,1485,2835,2978,716,665,861,906,1838,2344,2574,3238,3470,3577,3712,2952,2983,3164,3303,3425,4076,4212,4414,4714,4972,4945,6160,6241,6373,7278,4083,2146,2952,2784,3135,3365,3297,3683,3729,3054,2903,3175,3105
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1505,Sudoeste Paraense,376,81,85,415,462,401,438,717,938,3388,3815,3580,4216,4477,4786,12190,13408,14185,15763,17330,17640,18886,3602,4443,5123,5748,6557,7308,7006,9386,8769,9146,8005,11559,11787,11224,9540,10263,7521,9051,8636,15405,18717,20423,17143,15683,14121,14323,9215,9400
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4107,Sudoeste Paranaense,27562,15153,14815,14814,14260,14277,15264,18473,23639,24335,27232,27245,27539,28704,29538,29244,28831,29501,28533,26285,26143,25499,15007,11780,12364,10862,10506,10591,11221,12403,13128,17504,17633,15448,23405,27533,28325,27364,27383,23343,22166,20736,20594,18741,15316,10013,6810,5728,5238,4561
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2203,Sudoeste Piauiense,308538,367811,395678,395739,379880,393157,414781,434412,450525,333347,347319,362720,378887,395611,415388,435643,457371,480264,501425,521807,522579,546535,361268,356489,345493,338626,335852,331158,327253,320807,314487,310081,304765,298285,293936,310347,309228,307918,275097,247393,246773,246258,245191,464615,469849,479610,489980,495986,504446,514609
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4306,Sudoeste Rio-grandense,15759,10892,12963,12119,12629,11269,11611,12029,13299,13480,13696,14481,14700,15595,15064,14095,14612,14531,17280,18754,20809,21956,9397,9453,9583,8866,9225,6860,6777,6850,6864,7125,6400,6908,7476,9238,9130,9191,10013,14697,14718,13511,13012,12396,11983,11246,10862,10981,10908,10749
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5004,Sudoeste de Mato Grosso do Sul,13815,5874,5420,5346,5284,5572,8285,10843,11560,12094,12564,12834,13898,14569,14975,16052,16768,17148,15161,15555,15574,15612,10942,10909,10944,11361,11504,11629,11765,11826,11878,12182,12034,11739,11583,11514,11415,12771,12962,12799,12774,12827,12182,9121,9455,8674,8479,8131,7727,6289
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1304,Sul Amazonense,531,344,353,352,403,451,485,512,539,731,889,927,889,979,1191,1211,1204,1233,1274,1318,1360,1407,689,720,762,783,803,817,847,807,883,919,1013,1257,1395,1415,3705,4044,6418,6304,3416,2651,2182,2056,2258,2225,2507,2743,3750,5058
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2907,Sul Baiano,8604,10096,11288,11691,13676,14814,15493,16060,17157,17479,17027,17843,18658,18853,18029,17628,16608,19608,20284,19775,20486,21252,21731,21993,21851,21708,22069,22172,22043,22043,22799,22683,21807,21850,22552,21469,22046,21655,21076,9504,9489,8213,17533,18871,21173,20528,20063,8047,7840,9765
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4206,Sul Catarinense,7374,4486,4767,4785,4927,5336,6003,7279,7858,6963,6827,6935,5750,6044,6160,6149,6695,8227,7373,7244,7605,7778,4702,4510,4500,4524,4428,4053,4270,4278,4400,4454,4614,3942,4351,3491,5381,4609,4762,4080,3804,3037,3045,3704,4021,3568,3591,3099,3050,3038
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2307,Sul Cearense,59689,69069,69894,71805,72771,86905,89648,86661,82673,69956,78283,93750,103147,107526,109549,112539,115217,122461,131187,139000,140802,144580,36271,36996,33975,35964,35981,35829,35727,37043,38202,39506,41303,43553,45304,46572,47717,49456,52647,56359,55632,58874,56256,53091,60605,66736,71021,73742,75579,75896
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,32,Espírito Santo,3204,Sul Espírito-santense,5986,4590,4518,4324,4161,4364,4376,4513,4738,5079,5713,5945,6061,6062,6042,5822,6308,6606,6878,7093,7167,11070,4131,4285,4383,4348,4344,4408,4384,4831,4898,5093,5204,5225,5239,5233,5188,4742,4805,4562,3632,3149,2650,2313,2778,2569,2286,1979,1869,1706
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3305,Sul Fluminense,839,640,693,746,843,715,881,1814,1494,1760,2064,2335,2131,2545,2795,3822,3795,4131,4252,4345,4573,4027,3329,3270,3409,3374,3228,3158,2928,3143,3261,3149,3190,2607,2543,2928,3219,3045,2760,1976,1994,1476,950,915,1061,1014,1085,1132,875,712
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,52,Goiás,5205,Sul Goiano,8360,7378,8724,8607,8765,9649,10457,9064,12084,13121,17392,18738,21844,24082,25062,28580,32338,36065,29260,31660,31825,31937,6048,6111,6612,6909,7347,9721,10089,11682,12665,11324,11815,12388,12420,11973,12745,13036,12836,11568,9994,9331,8501,7591,8144,8287,8812,9226,10534,10388
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2105,Sul Maranhense,46146,25406,24291,26590,26893,26554,25093,24976,25618,26522,26265,27501,30020,29754,30679,33945,33485,32693,33476,32523,30343,29687,21846,22179,22863,23297,23380,23937,24243,25260,28103,29426,28621,28815,27943,26836,25333,22091,21405,22651,23203,23157,22535,15167,20151,20461,19655,20659,21035,19918
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,14,Roraima,1402,Sul de Roraima,28,20,26,50,43,58,50,54,76,80,162,261,581,635,759,906,0,540,574,0,2087,926,992,1995,1380,1750,1930,2000,2160,2290,2550,2950,2960,3000,2818,2820,2940,2623,2532,1665,1469,1459,1343,2807,2965,2960,3062,3234,3332,5802
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,16,Amapá,1602,Sul do Amapá,1180,481,395,629,740,520,680,1040,733,520,400,280,417,970,1019,1003,985,1001,651,677,1157,1404,555,797,901,1001,1095,1064,1025,906,1148,1427,1843,2263,1784,2045,2163,2348,2293,1982,1930,1843,1685,1837,1756,1807,1754,1697,1514,1423
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3110,Sul/Sudoeste de Minas,6975,4621,4766,4328,4569,5612,5675,6986,8884,9559,10655,10822,10144,10637,11814,12118,12535,13457,13843,14803,15488,15028,8299,7701,9020,9230,9119,9477,10159,10331,10768,10272,11414,12414,12443,12070,12540,10512,11049,9655,8592,8098,7743,9379,11458,11220,11144,9143,9104,8763
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2602,São Francisco Pernambucano,406482,418152,445641,428522,448508,475993,492916,523574,525181,495157,512463,521255,626925,586250,600870,606570,605700,607000,600700,504650,600300,650200,516671,703882,712720,660738,714140,717650,724200,735150,705770,715446,741710,609950,670200,646400,670476,757077,828811,1043269,1086512,1261435,1312684,1195538,1267290,1498092,1613926,1559907,1629783,1738148
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3501,São José do Rio Preto,13783,7660,7173,8324,9020,9817,10156,8218,8811,9435,12070,11581,12223,11812,11929,12911,12808,12052,11135,11596,10409,11290,8407,9506,9942,9535,9616,9413,8963,8683,8497,8013,6675,7311,7196,7202,6842,5714,5320,4948,4840,4455,4540,6193,5525,5247,5021,4690,4568,4275
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3105,Triângulo Mineiro/Alto Paranaíba,5563,5347,5518,4669,4410,5130,5186,5464,6589,7904,8040,8509,8646,9157,9532,10708,11102,12287,11232,11479,12199,12503,5614,5278,5341,5633,5213,5915,6375,6148,6290,7380,7499,7333,6976,7693,7315,9320,9507,8821,7762,7192,6588,7311,7376,7486,7145,7045,6865,6890
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2902,Vale São-Franciscano da Bahia,629993,1061737,1190433,1121130,1175487,1246948,1315538,1419404,1439401,1591416,1845920,1995771,2131273,2264736,2431003,2516790,2571693,2626877,2671186,2143080,2130320,2149818,1107423,1270843,1463635,1508682,1798095,1850880,1856451,1842559,1879093,1952607,1918323,1169706,1125846,1044504,1051722,969934,793709,951148,1232127,1444877,1535420,1750185,1888701,2079862,2230550,2189694,2572363,2733490
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,12,Acre,1202,Vale do Acre,1292,732,682,686,430,699,1570,1680,1877,2226,2359,2597,2802,2895,2961,2987,3008,3252,3305,4405,4962,5322,3954,4311,4420,4701,4971,3707,2744,3581,5101,5920,9157,7793,12739,16816,15464,15154,14745,12823,12478,10983,10791,9648,9232,9236,9060,6806,6705,6000
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4204,Vale do Itajaí,4715,2121,2459,2689,3045,3236,3869,6465,7832,5588,5487,5921,6230,6548,7007,7000,6211,6896,7261,6738,6614,5939,1663,1943,2006,2427,2521,2914,2937,3862,4832,5058,4954,5970,6496,6033,5546,5952,6138,5874,5822,5776,5020,4820,4225,4335,4498,4352,4156,3909
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,12,Acre,1201,Vale do Juruá,373,130,130,156,142,164,196,235,267,589,623,583,619,649,692,651,695,731,883,1010,1063,1359,994,1065,1102,1207,1359,1528,1539,1788,1920,2092,1853,1969,2694,2678,2739,2474,2458,2604,2426,2257,2146,2031,3264,3119,2979,2661,3203,3223
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3104,Vale do Mucuri,3704,6197,6371,5480,5955,6086,5413,4087,3614,4058,3525,4091,2657,2587,3096,3615,4031,4075,3365,3551,2355,2424,1820,2167,2080,2179,2229,2297,2456,2130,2289,3161,3135,3838,4031,4064,3835,3329,3222,3174,2634,1757,1689,2928,3033,2880,2919,2921,3070,2966
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3513,Vale do Paraíba Paulista,2341,2203,2267,2274,2485,2641,2683,3190,3608,3763,5526,5561,5694,6527,6692,6799,6661,6356,5985,4683,4605,4884,3115,3200,3485,3595,3680,3650,3886,4260,4646,6539,7423,7738,5714,5211,5213,5360,5373,5801,6279,5728,6145,5188,4576,4288,4299,4352,4044,3705
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3108,Vale do Rio Doce,22956,18908,18974,16741,17168,18747,16582,17505,17140,13625,12798,12042,13017,13671,14539,15787,17394,18509,19877,25444,24359,25507,12064,15556,15229,16017,15842,15802,13497,12945,12501,14382,14646,12913,13842,15048,16787,17584,15561,16684,15308,14920,15321,8100,8026,8111,8096,8055,8206,7943
Efetivo - Caprinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3112,Zona da Mata,18695,15938,16958,14783,16097,17704,19834,24232,30302,37755,36294,36424,35913,35841,36201,38551,41407,42806,39509,39986,40853,42483,16467,15269,16568,17094,17730,17912,18333,17996,18130,19386,20680,20147,20800,22105,22357,20895,21374,18658,17089,18246,18315,12992,14490,13918,12819,12429,13055,13503
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,27,Alagoas,2702,Agreste Alagoano,15725,15713,15264,14455,13918,15355,16655,17428,18375,17119,16541,16693,17164,17035,23734,24183,24633,23966,23883,22910,22687,22657,23115,18775,18300,17736,17503,18277,18030,19596,20689,21528,21985,20986,19345,18507,18947,19094,19769,20546,21629,20850,23352,24989,26507,26190,25465,26075,25309,25055
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,25,Paraíba,2503,Agreste Paraibano,23677,23729,22872,23940,23980,24375,26102,27587,25510,36436,34928,35664,31884,31609,32486,33025,33896,33598,34578,31007,30104,31870,20196,20359,21332,20683,21033,22082,22233,22342,21888,21277,21271,20826,20281,19434,19466,19915,19285,19716,20679,20952,21647,22527,24485,25623,26394,26858,28317,29301
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2603,Agreste Pernambucano,57338,58715,57630,57700,58920,59046,58790,55845,55461,53542,55823,54729,55596,56797,56997,58558,60344,62778,58487,49985,49531,49510,45613,41547,40085,40320,41794,42475,43415,43990,44343,44572,45120,46820,49671,52551,56356,57531,52500,53571,53538,56330,50493,48054,50336,48080,48820,50693,50352,52662
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,24,Rio Grande do Norte,2403,Agreste Potiguar,12042,13378,9930,10034,10080,10761,10700,10989,11191,9869,10414,10848,11105,11062,10923,11276,10741,10115,9731,7427,7302,7488,10395,11524,10896,10795,12033,12187,13708,13975,14370,15249,16296,16469,15364,15265,15536,16300,16252,16653,19839,20241,19761,19304,20734,21823,22124,22122,22851,22786
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2802,Agreste Sergipano,23133,25850,23530,23404,22659,24187,26193,27752,29709,26167,27195,28663,33844,41088,42767,44922,45673,47940,49893,47502,47198,47677,22404,23148,23652,24335,24593,25057,25979,25872,26799,27760,29090,27442,28290,29205,30113,30561,30140,24056,24159,24760,25426,20177,19637,19987,20226,20333,19960,20614
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3505,Araraquara,11307,13300,13705,11990,13120,13366,12082,11896,12150,15457,15811,17370,18346,18235,18753,18480,20618,22579,22573,22912,20027,18511,17736,16533,16250,16050,16075,15661,14922,13305,13375,14062,11807,9577,9875,10152,10823,11224,11337,10674,11370,11153,6282,6264,6213,6329,6140,5949,5855,5804
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3503,Araçatuba,27714,36620,36219,33172,32266,34424,35033,38040,38890,38505,37246,35013,34632,34202,34836,34330,33533,31714,42000,42827,43920,43466,43966,40126,41156,41197,41109,39290,38973,36735,38820,37972,33585,31505,27294,27649,25999,23952,18111,16824,17369,19612,21076,21859,21875,22699,22994,24128,23698,23775
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3510,Assis,19099,25928,23563,21962,20994,21192,20687,20737,20718,20758,21498,25512,26585,25797,29122,31752,31274,31967,31790,26673,26272,27428,25082,25687,25487,25323,25281,24655,24576,24193,22881,22101,22306,13982,13713,14504,14953,15921,15926,16028,16018,15273,14996,13089,12317,12024,10854,10774,11034,10862
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3304,Baixadas,3557,3363,2972,3006,3535,3895,3931,6859,8625,8745,12135,12970,13740,12588,10860,11641,12314,10417,41670,45383,48898,49345,8220,7555,7703,8237,9658,8791,9983,8844,10481,11236,10989,11001,11358,11420,11428,12247,11874,12019,12552,11213,12745,12732,13316,13334,13785,14240,13750,14115
Efetivo - Equinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1501,Baixo Amazonas,19905,20271,16702,16726,20869,23669,23571,24818,26186,34916,37597,43938,50418,54487,54156,43008,38321,41484,42447,48774,49337,52997,26272,26774,29019,29652,30076,33257,35040,37749,43218,48605,43204,42803,43894,41184,40444,36498,36676,30672,33588,41861,58902,38088,39752,44738,46891,48540,50796,54623
